SurveyID,Answer ID,Questiontype,Questions,Answers,Inputtype
7105388,110137400,hate,What do you dislike about G2 Marketing Solutions?,"G2 is very clear at communicating what it is and what it is not. It delivers on its promise, so there's nothing to say here.",comment
7105388,110137824,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"G2 is a third-party expert when it comes to choosing a software solution. Our prospects would go to G2 to gather some intelligence on our product. Due to G2's reputation, the information found there is taken seriously and helps our prospects make a decision. Also, the grids and badges are obviously great for extra-reassurance.",comment
7105388,110137907,company,At which organization did you most recently use G2 Marketing Solutions?,edison365,text_field
7106973,110161667,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Everything under the sun exists in G2 - we are proud to share our scores, feedback and reviews.",comment
7106973,110161676,company,At which organization did you most recently use G2 Marketing Solutions?,Maxio,text_field
7106973,110161724,love,What do you like best about G2 Marketing Solutions?,easy to navigate as a user and merchant!,comment
7106973,110161725,hate,What do you dislike about G2 Marketing Solutions?,Nothing - i love the platform and how easy it is to use,comment
7108353,110182910,love,What do you like best about G2 Marketing Solutions?,"The intent platform is a useful tool for finding in-market prospective buyers, and having access to marketing materials really helps add credibility to your own brand's GTM.",comment
7108353,110182950,hate,What do you dislike about G2 Marketing Solutions?,Categorisation can be tricky – there's a sense in which much larger organisations see the benefit of their impact in other areas of business reflected in use cases where they have only minimal (if any notable) presence.,comment
7108353,110182967,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Building credibility around our brand, and using that to drive new conversations with in-market buyers. We benefit by adding that to all areas of our GTM, from top-of-funnel marketing to active sales conversations.",comment
7108353,110182975,company,At which organization did you most recently use G2 Marketing Solutions?,StoryStream,text_field
7115139,110291856,love,What do you like best about G2 Marketing Solutions?,"G2 has increased our visibility in Google search results.
We've received helpful feedback from customers.
We're using positive reviews in our marketing content.
The customer success team is always eager to ensure we're getting the most out of G2.",comment
7115139,110291987,hate,What do you dislike about G2 Marketing Solutions?,"The support team can be slow to respond, and sometimes we have received no response. Our relationship managers are the best way to get something addressed or actioned.
Our category does not currently meet the criteria to be included in reports, and it feels like we are missing out on some of the benefits because of this.",comment
7115139,110292570,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Our G2 category ranks highly on Google for certain target keywords of ours; our solutions being at the top of the category when prospects click on G2 from the SERP is great.
Positive quotes from G2 are nice trust-building assets for social media and our website.",comment
7115139,110292807,company,At which organization did you most recently use G2 Marketing Solutions?,D4H,text_field
7115164,110277022,love,What do you like best about G2 Marketing Solutions?,"The clear backend, the helpful customer success team, and ofc the ability to reach a broader market.",comment
7115164,110277077,hate,What do you dislike about G2 Marketing Solutions?,The way the product is packaged sometimes is frustrating.,comment
7115164,110277122,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 helps our customers to evaluate our product against others by using trustworthy data.,comment
7115164,110277145,company,At which organization did you most recently use G2 Marketing Solutions?,Membrain,text_field
7115898,110287158,love,What do you like best about G2 Marketing Solutions?,"Love the team, the support and the spirit. Always helpful and trying to inspire momentum in your business.",comment
7115898,110287220,hate,What do you dislike about G2 Marketing Solutions?,the pricing. Very pricy if you don't know what to do with all the data or you' re lacking capacity.,comment
7115898,110287253,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,How to collect the reviews and how to promote our business across the web,comment
7115898,110287284,company,At which organization did you most recently use G2 Marketing Solutions?,Conceptboard Cloud Service GmbH,text_field
7118969,110334915,love,What do you like best about G2 Marketing Solutions?,"Our personal CS team (Shoutout to Akshat, Will and Mark) helps us get the most out of G2 and our review campaigns. Super quick response time and always sharing new ideas.

G2 plays an essential role in the customer feedback loop.",comment
7118969,110334987,hate,What do you dislike about G2 Marketing Solutions?,"None for me, looking forward to working together in future projects",comment
7118969,110335020,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Companies need to hear what their customers really think and reviews are a powerful way to get this information. We've gained important feedback and requests that have helped us build what our customers really want.,comment
7118969,110335053,company,At which organization did you most recently use G2 Marketing Solutions?,GoRetro,text_field
7119054,110655068,love,What do you like best about G2 Marketing Solutions?,"The largest software review platform, user-friendly, and widely represented in search engines. Great guys - our Customer Success managers, quickly answer all questions. Cool badge system for reviews.",comment
7119054,110655384,hate,What do you dislike about G2 Marketing Solutions?,"Extremely clumsy product ranking system for non-review metrics. Half of the data is incorrect, and half of the data is out of date. Requests to update do nothing. It seems that most specialists do not understand how it works.
An extremely annoying robot assistant in the vendor's account pops up every time even though I forbid it every time.",comment
7119054,110655640,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"We were getting some clients earlier from G2 but wanted more. With a paid subscription, we know more from those who view our page, and we understand more about how to climb higher in the product list.",comment
7119054,110655693,company,At which organization did you most recently use G2 Marketing Solutions?,FlippingBook,text_field
7123216,110403067,love,What do you like best about G2 Marketing Solutions?,"They have great employees (Charlie and Michael) who have good ideas for collecting more reviews, and these guys are very friendly. They are always doing their best to help us stay on top. We use our badges and ranking to show prospects that our customers love us. It's a great way to build trust.",comment
7123216,110403116,hate,What do you dislike about G2 Marketing Solutions?,Not all (external) metrics chosen by G2 for the Market Presence Scoring are 100% accurate.,comment
7123216,110403849,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,It helps our potential customers in the buying process by reading real reviews from our customers. We can show proof to potential customers that we give the best support and experience with our software without saying it ourselves.,comment
7123216,110404162,company,At which organization did you most recently use G2 Marketing Solutions?,Netpresenter,text_field
7123829,110412069,love,What do you like best about G2 Marketing Solutions?,"- The CS team is very supportive, approachable, and very proactive
- Overall good analytics to compare your performance with other competitors",comment
7123829,110412126,hate,What do you dislike about G2 Marketing Solutions?,Maybe it would be better to have more transparency on how the overall marketing presence score is calculated as it does not always show the true picture,comment
7123829,110412151,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Helping us create a strong marketing presence, social proofs using badges helps in creating more trust among users",comment
7123829,110412161,company,At which organization did you most recently use G2 Marketing Solutions?,deskbird,text_field
7124004,110414799,love,What do you like best about G2 Marketing Solutions?,"Being able to run review campaigns with incentives through G2 is the point that I like the most. Other than that, the detailed statistics on how your product ranks on G2 are a good plus.",comment
7124004,110414829,hate,What do you dislike about G2 Marketing Solutions?,You can not see the rejected reviews' content which results in no possibility to object to the decision of the moderation team. I think G2 should be more transparent with the companies about this.,comment
7124004,110415115,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"We're collecting authentic reviews from our customers/users through G2, and thus, we generate content that builds trust in our customers during our marketing & sales operations.",comment
7124004,110415133,company,At which organization did you most recently use G2 Marketing Solutions?,forms.app,text_field
7124166,112181795,love,What do you like best about G2 Marketing Solutions?,"- Great way to centralize reviews from your customers and use referrals as a powerful lever to convert prospects in customers.
- The release of four reports a year to create communication/marketing moments
- Ability to aggregate reviews by industry, company size or geo",comment
7124166,112182515,hate,What do you dislike about G2 Marketing Solutions?,Categories are maybe too broad so many times your product is displayed alongside players that are offering a totally different service. So it would be great to refine the categories.,comment
7124166,112182591,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Making referral marketing easier.,comment
7124166,112182619,company,At which organization did you most recently use G2 Marketing Solutions?,Pigment,text_field
7124716,110431238,love,What do you like best about G2 Marketing Solutions?,"In Demand Generation, I use G2 both as a lead generation strategy but also as a tool for myself to vet new vendors.",comment
7124716,110431389,hate,What do you dislike about G2 Marketing Solutions?,I would love more lead generation opportunities within the platform.,comment
7124716,110431533,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"G2 is aiding in our market leading position, proving we are carving out a new category and truly have the competitive advantage in the market. Brand awareness, clear solutions, and social proof from active customers.",comment
7124716,110431613,company,At which organization did you most recently use G2 Marketing Solutions?,CHEQ,text_field
7127190,110467443,love,What do you like best about G2 Marketing Solutions?,The reviews are helpful feedback on the perceived strengths and weaknesses of our product. Any issues can be fed back to the product team.,comment
7127190,110467664,hate,What do you dislike about G2 Marketing Solutions?,"Where do I start? Buyer intent data basically non-existent, which we hoped would play a big part in our lead generation strategy. No visibility on who visits your profile. Links are continually being met by 404 and 500 server errors which became highly frustrating when using the site daily. Customer Success team doing the bare minimum to help resolve issues.",comment
7127190,110467756,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"As mentioned above, it gives visibility into how our customers perceive our product. That's the only benefit, and it's an expensive one.",comment
7127589,110473445,love,What do you like best about G2 Marketing Solutions?,It really is quite easy to use once you actually try using the backend stuff. I like that you have a deditcated succes Team who will assist yo at any time.,comment
7127589,110473466,hate,What do you dislike about G2 Marketing Solutions?,Its very anoying that you have to upload a screendump of having logged in to whatever platform you are reviewing in order to place a review,comment
7127589,110473532,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,It seems to be an aknowledge platform and review site so really it gets the job done of strenghtening our Brand,comment
7127589,110473546,company,At which organization did you most recently use G2 Marketing Solutions?,Keepit,text_field
7127746,110475597,love,What do you like best about G2 Marketing Solutions?,"Reading and receiving reviews from real users, surfacing the pros and cons they've experienced with the products they've used, allowing you to make smarter decisions and tweak your own product.",comment
7127746,110475609,hate,What do you dislike about G2 Marketing Solutions?,Missing the level of experience the reviewer has in general and with the specific reviewed product in particular. These should be factored into the general score of the reviewed product.,comment
7127746,110475734,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"People look for social proof as part of their product evaluation. Having G2 as the go-to-place for it levels the field for big and small players altogether.
We also use it for competitive analysis, buyer intent, objective customer satisfaction and lead-gen.",comment
7127746,110475845,company,At which organization did you most recently use G2 Marketing Solutions?,CYREBRO,text_field
7127812,111737018,love,What do you like best about G2 Marketing Solutions?,easy to manage and the team is incredibly responsive,comment
7127812,111737243,hate,What do you dislike about G2 Marketing Solutions?,not having the possibility to list products in all supported categories,comment
7127812,111737482,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,social proof and discovery,comment
7127812,111737549,company,At which organization did you most recently use G2 Marketing Solutions?,sendinblue,text_field
7132388,110561988,love,What do you like best about G2 Marketing Solutions?,"G2 is a very trustworthy website from both the company and customer sides. All the reviews, reports and grids have strict rules. That's why you know that competition is fair and every tool in a high position is great.",comment
7132388,110562055,hate,What do you dislike about G2 Marketing Solutions?,"I would think of the value of the discussions section. From the vendor's perspective, you have to check if there are no new questions constantly. Also, sometimes the categories don't match the software ideally (tools in the category are not competitors and have just one overlapping feature).",comment
7132388,110562332,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"G2 helps to increase our brand's visibility inside the G2 platform. Outside of the platform, customer reviews from badges give us the possibility to show how good our product is (provide social proof).",comment
7132388,110562348,company,At which organization did you most recently use G2 Marketing Solutions?,Omnisend,text_field
7136979,110630739,love,What do you like best about G2 Marketing Solutions?,"It helps you understand what categories are out there, how you can position your product. It allows you to have additional insights from your customers in a trusted platform, and sometimes, those reviews are pure gold. Having a good profile and good reviews will also help your sales team with prospects. Having CRM integrations and webhooks make your life so much easier.",comment
7136979,110630762,hate,What do you dislike about G2 Marketing Solutions?,"Many useful features are only available in paid packages, and those are costly for firms in Central Europe. Sometimes, they overpromise the usefulness of the feature.",comment
7136979,110630810,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"It is a great platform for positioning and getting a clear understanding of your category landscape, and allows you to stand out if customers love your product.",comment
7136979,110630817,employment_position,At which organization did you most recently use G2 Marketing Solutions?,SEON. Fraud Fighters,employment_position
7138811,110655623,love,What do you like best about G2 Marketing Solutions?,"During my contact and work with G2, I have really appreciated their swift help with all of my questions. As I had no experience with review strategy etc. as it is not something I usually work with in my area, it is great to be guided thoroughly! It is also great to receive concrete examples during my calls with Edan who is our contact person at G2 :)",comment
7138811,110655670,hate,What do you dislike about G2 Marketing Solutions?,It has been a bit hard for us to incentivize reviews of our solution as many customers find it difficult to access via the log in that some find a bit too complicated.,comment
7138811,110655682,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 is helping us become more aware of our customers' sentiment and how we can deal with these. It also gives us great insight into how we place compared to competitors when it comes to these activities.,comment
7138811,110655726,company,At which organization did you most recently use G2 Marketing Solutions?,LMS365,text_field
7141227,112085672,love,What do you like best about G2 Marketing Solutions?,"The G2 badges are well-recognized, so it's nice to use them in our communication.",comment
7141227,112085814,hate,What do you dislike about G2 Marketing Solutions?,I cannot really think of any right now :),comment
7141227,112085935,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Currently, it's more of a nice-to-have for us rather than solving actual problems. That being said, the buyer intent is pretty nice",comment
7141227,112085947,company,At which organization did you most recently use G2 Marketing Solutions?,airfocus,text_field
7145880,110769983,love,What do you like best about G2 Marketing Solutions?,"G2 is pretty much the go-to name for SaaS reviews. We see genuine ROI from our annual subscription fee, proven by leads referred from G2's website. In the past, the G2 team has been helpful in talking with us about product categorization to make sure we're reflected properly according to the services we offer. OUr G2 reps have always been available to help out and resolve any queries we have.",comment
7145880,110770747,hate,What do you dislike about G2 Marketing Solutions?,"There's not really much to dislike. We don't use a lot of the additional features so I can't comment on those too much. There are a few aspects of the UI which could be clearer, but I'm just being picky.",comment
7145880,110771056,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"G2 helps potential customers compare our software against our competitors. This is useful because we're in a fairly niche industry, and so the category is relatively small. That means everyone gets a fair shot.
The awards and badges we receive add weight to our marketing campaigns because G2 is a trusted source of genuine reviews (their review process requires moderation by their team, so you know they're all genuine) . Also, the requirement to write engaging review content rather than just a few yes/no answers helps other people make informed decisions when choosing software.",comment
7145880,110771076,company,At which organization did you most recently use G2 Marketing Solutions?,Silktide Ltd,text_field
7145951,110771606,love,What do you like best about G2 Marketing Solutions?,"custom reports, competitive analysis, intent data",comment
7145951,110771646,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"creating traffic, finding the right accounts to target, generating content",comment
7145951,110771675,company,At which organization did you most recently use G2 Marketing Solutions?,PayEm,text_field
7146576,110794426,love,What do you like best about G2 Marketing Solutions?,"That people rely on the reviews, excellent service and support team, always finding new ways to help!",comment
7146576,110794472,hate,What do you dislike about G2 Marketing Solutions?,"Pricing for premium packages is high, no free trials.",comment
7146576,110794581,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Buyers rely on reviews and content, having this available on a trusted platform says it all.",comment
7146576,110794605,company,At which organization did you most recently use G2 Marketing Solutions?,Syte,text_field
7146882,110785532,love,What do you like best about G2 Marketing Solutions?,"G2 is an excellent platform that allows us to collect authentic reviews and increase credibility with prospects. You get access to many useful lead-nurturing tools and their famous quarterly grid reports, which can be integrated strategically across all marketing content. We've deployed a couple of successful review campaigns via G2, and they've been excellent at guiding us through the process. 

The customer support team is fantastic. Mark and Henry bring many ideas to every meeting and show us how to make the most of the platform. Always positive and quick to respond!",comment
7146882,110788285,hate,What do you dislike about G2 Marketing Solutions?,"So far there's not much I dislike about it. Occasionally, a review takes longer to approve. It's also tricky to find out who left a review if it's marked anonymous even if we invited specific customers to leave a review for us.",comment
7146882,110788540,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Before joining G2, our business had no means of collecting reviews. Thanks to G2 we now have a platform to do that and a fully-functional review strategy! For the users, it saves them time in finding suitable software for any business.",comment
7146882,110789125,company,At which organization did you most recently use G2 Marketing Solutions?,ISMS.online,text_field
7147074,110787529,love,What do you like best about G2 Marketing Solutions?,G2 team was always helpful. They are responding to all the questions and are really interested in the success of the review gathering. Also platform itself is intuitive.,comment
7147074,110787665,hate,What do you dislike about G2 Marketing Solutions?,"A lot of reviews are being rejected, often for vague reasons. After reconsideration by the G2 team, they are getting approved. So there are a lot of mistakes in review approval procesess.",comment
7147074,110787738,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"G2 helped us build social proof by generating reviews and getting badges. We use them to show on our website, and social media and prove that our users love us.",comment
7147074,110787752,company,At which organization did you most recently use G2 Marketing Solutions?,Juno Journey,text_field
7147296,110792324,love,What do you like best about G2 Marketing Solutions?,"What we like best is the international visibility provided by the platform. Being on G2 really helps us increase our product's visibility on several markets and bring customer proof to convince our prospects. The support team is also very reactive, always available and super helpful.",comment
7147296,110792398,hate,What do you dislike about G2 Marketing Solutions?,It would be great to be able to access the tracking links results directly in the platform,comment
7147296,110792775,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,We're expanding our visibility on all markets and collecting users' feedback to improve our product and bring proof to our future clients,comment
7147296,110792826,company,At which organization did you most recently use G2 Marketing Solutions?,Didomi,text_field
7147369,110793734,love,What do you like best about G2 Marketing Solutions?,"The ease of use of the dashboard , the analytics and the customer support",comment
7147369,110793988,hate,What do you dislike about G2 Marketing Solutions?,I have noting to say on this subject at the moment.,comment
7147369,110794078,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,We can have a better understanding of our client's needs. Compare ourselves to our competitors in order to do better.,comment
7147369,110794115,company,At which organization did you most recently use G2 Marketing Solutions?,DIDOMI,text_field
7148208,110809218,company,At which organization did you most recently use G2 Marketing Solutions?,Spryker,text_field
7148208,110809220,company_size,What was your organization size when working with G2 Marketing Solutions?,Myself Only,dropdown
7148208,110809359,love,What do you like best about G2 Marketing Solutions?,G2 offers one of the most advanced backends and UX within the market of software review platforms. The platforms gives us tangible insights about our prospects while also providing competitor analysis and feedback for our product teams.,comment
7148208,110809447,hate,What do you dislike about G2 Marketing Solutions?,Certain capabilities demand either getting back to the corresponding CSM or take longer than they should in comparison to other tools. E.g. as campaign set-up or charging your account to incentivize reviews.,comment
7148208,110809560,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 is one of our brand and lead generation channels meant to educate prospects early in their buyer's journey. In addition it's a channel we use to capture unbiased feedback from our customer and partners.,comment
7150345,110846405,love,What do you like best about G2 Marketing Solutions?,"G2 has a very strong and well-established name within the SaaS 'affiliate' space and therefore has become a synonymous place for potential clients to research software solutions and explore comparisons between alternates. The backend CMS is well defined and offers great tools to track and monitor prospects from both an ABM and brand point of view. They also provide the all-important ""gamification"" or g2 badges that have become a representation of trust in the greater market.",comment
7150345,110846471,hate,What do you dislike about G2 Marketing Solutions?,"It's not one size fits all, and even though the g2 matrix has been developed in such a way that no matter where you are in the grid it is viewed as a 'positive' however this is not the case externally as all SaaS services would like to be in the leader quadrant if not the no. 1 spot. The challenge is that if your SaaS service is a niche product offering or a service that is expertise focused it can be extremely difficult to maintain and climb this 'ladder' effectively especially when past reviews are discounted negatively, despite the users and companies still actively using one's product.",comment
7150345,110847231,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Providing us more market exposure via search and affiliation as well as the opportunity to benchmark our product against that of the industry we operate within.,comment
7150345,110847262,company,At which organization did you most recently use G2 Marketing Solutions?,Omnia Retail,text_field
7150530,110849381,love,What do you like best about G2 Marketing Solutions?,"The most powerful thing is the high number and quality of customer reviews about any B2B Software in the market. Also, it's great to sort the reviews by different filters. And finally, getting reports with quantitative information complements the qualitative info you get from reviews.",comment
7150530,110849392,hate,What do you dislike about G2 Marketing Solutions?,The User Interface can be hard to navigate. There are many tabs and it can be hard to remember just exactly what you need to click to find that report had opened the other day.,comment
7150530,110849441,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,It keeps the pulse on the B2B Software market. And it makes that information easy to digest through highly visual reports. There's no way you could get access to that level of detail in the market without G2.,comment
7150530,110849455,company,At which organization did you most recently use G2 Marketing Solutions?,Survicate,text_field
7151560,111098398,love,What do you like best about G2 Marketing Solutions?,"The tool helps you with brand credibility through the badges and discovers improvements in our product.
My CSM and RM have worked hard to help us drive our brand to the top.",comment
7151560,111098553,hate,What do you dislike about G2 Marketing Solutions?,"- Unclear algorithm on Market Presence
- No industry filter when it comes to category ranking",comment
7151560,111098564,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,It helps us with our overall branding and market presence,comment
7151560,111098568,company,At which organization did you most recently use G2 Marketing Solutions?,Ultimate,text_field
7151733,110869827,love,What do you like best about G2 Marketing Solutions?,"It provides even the smallest SaaS companies with the validation they need to attract new leads, track competitors and minimise churn.",comment
7151733,110869873,hate,What do you dislike about G2 Marketing Solutions?,"Even the entry package is quite pricey, there is no real start-up offering.",comment
7151733,110870074,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 brings a modern twist to established analyst propositions from the likes of Gartner and Forrester and it's becoming just as prestigious.,comment
7153589,110927243,love,What do you like best about G2 Marketing Solutions?,"I like using the G2 platform because the panel is sleek and smart to navigate; I can easily find all the grids, statistics and new reviews to check. Gathering customer feedback is crucial, and with G2, it's fast and efficient. Whenever I need support and ask CSM Michael Lydon or RM Charlie Albuery for help, I'm impressed by how they fast respond and listen to all my requests. I think they truly know that it is all about relationship and support.",comment
7153589,110927452,hate,What do you dislike about G2 Marketing Solutions?,Nothing to complain about for now. Everything looks clear to me from the implementation til now.,comment
7153589,110927473,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 helps us to gather important feedback from our customers. We listen to our users and constantly want to improve our creative collaboration tool. Requested customers admit that the reviewing process with g2 is quick and accessible.,comment
7153589,110927643,employment_position,At which organization did you most recently use G2 Marketing Solutions?,Ziflow,employment_position
7154141,114860883,love,What do you like best about G2 Marketing Solutions?,"Product profiling, reviews, the amount of due diligence in authenticating user feedback, and how G2 researches products and publishes reports using state of the art algorithm. G2 got a fantastic team and is very responsive and helpful.",comment
7154141,114860925,hate,What do you dislike about G2 Marketing Solutions?,"No dislike as such. However, if you provide billing in country-specific currencies in the future, that would be great.",comment
7154141,114860968,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Sourcing, collating, user-driven content based on original feedback and also showcasing the same to prospects and customers with its originality.",comment
7154141,114860975,company,At which organization did you most recently use G2 Marketing Solutions?,Greytip Software Private Limited,text_field
7155408,111563512,love,What do you like best about G2 Marketing Solutions?,"The best thing about G2 is the trust they have built with their own audience. When leads discover our service on G2, we can tell there is more going on than mere product/feature comparison. Unlike similar services, G2 is clearly regarded as a trusted advisor and an authority when it comes to researching software.",comment
7155408,111563591,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"G2 is giving our prospects a trusted and fair space where to gather information, compare features, understand product differences. It's also providing good collateral for our sales team and useful intent data for our marketing team.",comment
7155408,111563658,hate,What do you dislike about G2 Marketing Solutions?,There is nothing I particularly dislike about G2,comment
7155408,111563660,company,At which organization did you most recently use G2 Marketing Solutions?,Leapsome,text_field
7160931,111009235,love,What do you like best about G2 Marketing Solutions?,"A great Customer Success Manager, consistently rapid in replying to my issues or questions, which is really helpful.",comment
7160931,111009397,hate,What do you dislike about G2 Marketing Solutions?,I have been happy with the service provided so far and nothing to dislike for the moment,comment
7160931,111009406,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Help companies' visibility in this competitive market to show they deliver an excellent service and offer solutions to their clients,comment
7160931,111009458,company,At which organization did you most recently use G2 Marketing Solutions?,-,text_field
7164670,111067623,love,What do you like best about G2 Marketing Solutions?,The best part of working with G2 is having a dedicated team to meet with every month. They always have helpful insights and tips to share to help us optimize our profile and drive more traffic to our product page.,comment
7164670,111067736,hate,What do you dislike about G2 Marketing Solutions?,"Getting recognized on G2 as a small company can be difficult. There's a big emphasis on the number of new reviews per quarter, and you have to reach a certain amount to be included in their reports.",comment
7164670,111068052,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Being able to point to genuine user reviews and provide comparisons with other products on G2 is extremely valuable and a huge time saver. There are also multiple opportunities for lead gen which is always great!,comment
7164670,111068089,employment_position,At which organization did you most recently use G2 Marketing Solutions?,emfluence,employment_position
7166899,111103707,love,What do you like best about G2 Marketing Solutions?,Unique ideas for generating reviews with plenty of examples and research to back them up.,comment
7166899,111103715,hate,What do you dislike about G2 Marketing Solutions?,"Probably don't need so many check-ins with the account reps. I know they're just doing their jobs, but it can seem unnecessary at times.",comment
7166899,111103717,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Creating a more robust G2 presence is helping us get more people to our page and grow our brand awareness against competitors.,comment
7166899,111103731,company,At which organization did you most recently use G2 Marketing Solutions?,Global Shares,text_field
7166918,111104139,love,What do you like best about G2 Marketing Solutions?,"G2 gives me insightful data about our customers and competition and helps us develop our marketing and sales strategies. It also increases our visibility. Working with our customer success managers Mark Landey and Henry Dann is a pleasure, they are very friendly, professional and knowledgeable.",comment
7166918,111104375,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 increases our visibility and helps us develop our marketing and sales strategies,comment
7166918,111104414,company,At which organization did you most recently use G2 Marketing Solutions?,eversign,text_field
7167020,111105740,love,What do you like best about G2 Marketing Solutions?,"The intent and buyer alerts around competition are amazing , our sales team jumps on these and begins messaging around this intent data and get amazing responses.",comment
7167020,111105790,hate,What do you dislike about G2 Marketing Solutions?,"so far nothing hasn't worked that we have implemented, our customer support team is full of great advice and best practices",comment
7167020,111105828,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 is getting us to the mid market and giving our users the ability to speak to their peers for us. We also love the intent data so we have some idea of what orgs are searching prior to starting a project,comment
7167020,111105836,company,At which organization did you most recently use G2 Marketing Solutions?,Coralogix,text_field
7167021,111105778,love,What do you like best about G2 Marketing Solutions?,I like that G2 helps our brand to build consumer trust. Our relationship has been well taken care of by Will and Swati who continue to support our efforts as much as they can.,comment
7167021,111105825,hate,What do you dislike about G2 Marketing Solutions?,It's been difficult to track exactly how much G2 influences our deals but the data we do have to see who visit our G2 profile has been very helpful for how we react to hot leads.,comment
7167021,111105861,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,It's helping us to build consumer trust and utilise the reviews we review on our own website and social channels. We can shout about our product as much as we like but it's way better if leads hear it from brand who already use our platform.,comment
7167021,111105888,company,At which organization did you most recently use G2 Marketing Solutions?,Brandbassador,text_field
7167708,111116406,love,What do you like best about G2 Marketing Solutions?,Is a great way to collect honest and unbias reviews of your product and service. You learn so much reading what your customers say about your product here.,comment
7167708,111116495,hate,What do you dislike about G2 Marketing Solutions?,"Sometimes could be easier to go over the review form for the people reviewing it, but overall is a great tool.",comment
7167708,111116617,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Is helping us earn our spot in the tech market by valid reviews that new buyers can read and check. It also helps a lot with the Grid view to see how you do against the others in a graph.,comment
7167737,111117593,love,What do you like best about G2 Marketing Solutions?,"An nice tool for SaaS marketing! We display our verified reviews and awards on our website and marketing activities. The CSM team has been extremely helpful and responsive in supporting us with new ways to promote our brand and achievements, review campaigns, new category listings and any of our questions. So thank you, Mark, Henry and Matt, for helping us become a leader in our category!",comment
7167737,111118499,hate,What do you dislike about G2 Marketing Solutions?,"1. The way the market presence score is calculated. You can work and work and work on reviews, but if a competitor has worse reviews and better alexa score, they are going to be higher in the list.
2. We cannot find the value of buyer intent. Results seem too generic for the cost of this.",comment
7167737,111119288,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Having a well-known third-party platform for reviews that the prospecting audience can visit to discover our solution or check how we stack up against our competitors.,comment
7167737,111119345,employment_position,At which organization did you most recently use G2 Marketing Solutions?,LearnWorlds,employment_position
7169142,111144843,love,What do you like best about G2 Marketing Solutions?,"I love their fantastic account management support team. They patiently answer all my questions, send me tons of resources and provide brainstorming and strategy support.",comment
7169142,111144892,hate,What do you dislike about G2 Marketing Solutions?,"The online site has a ton of helpful information, but the menu navigation names and sub-menus are not always the easiest to navigate. I log in often, and sometimes, it still takes a bit to remember where to go to find exactly what I need.",comment
7169142,111145090,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Our company was focused on building brand awareness, customer advocacy and gauging customer feedback. We've already seen some lead flow, social engagement and SECO performance with G2.",comment
7169142,111145110,company,At which organization did you most recently use G2 Marketing Solutions?,illumin powered by AcuityAds,text_field
7184476,111313463,love,What do you like best about G2 Marketing Solutions?,Gain visibility and authentic reviews from people who've used the software,comment
