Survey Response ID,Answer ID,Question Type,Question Text,Answer Value,Input Type
7146576,110794472,hate,What do you dislike about G2 Marketing Solutions?,"Pricing for premium packages is high, no free trials.",comment
7146576,110794581,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Buyers rely on reviews and content, having this available on a trusted platform says it all.",comment
7146576,110794598,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms']",categories
7146576,110794605,company,At which organization did you most recently use G2 Marketing Solutions?,Syte,text_field
7146576,110794621,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7146576,110794653,industry,What is your industry when using this product?,Computer Software,dropdown
7146576,110794658,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7146882,110784528,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7146882,110784580,title,Title for your review:,Simply the best tool for SaaS business,text_field
7146882,110785532,love,What do you like best about G2 Marketing Solutions?,"G2 is an excellent platform that allows us to collect authentic reviews and increase credibility with prospects. You get access to many useful lead-nurturing tools and their famous quarterly grid reports, which can be integrated strategically across all marketing content. We've deployed a couple of successful review campaigns via G2, and they've been excellent at guiding us through the process. 

The customer support team is fantastic. Mark and Henry bring many ideas to every meeting and show us how to make the most of the platform. Always positive and quick to respond!",comment
7146882,110788285,hate,What do you dislike about G2 Marketing Solutions?,"So far there's not much I dislike about it. Occasionally, a review takes longer to approve. It's also tricky to find out who left a review if it's marked anonymous even if we invited specific customers to leave a review for us.",comment
7146882,110788540,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Before joining G2, our business had no means of collecting reviews. Thanks to G2 we now have a platform to do that and a fully-functional review strategy! For the users, it saves them time in finding suitable software for any business.",comment
7146882,110789090,categories,For which purposes do you use G2 Marketing Solutions?,['Technology Review Platforms'],categories
7146882,110789125,company,At which organization did you most recently use G2 Marketing Solutions?,ISMS.online,text_field
7146882,110789150,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7146882,110789170,industry,What is your industry when using this product?,Computer & Network Security,dropdown
7146882,110789242,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7147074,110787376,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,8.0,slider_nps
7147074,110787420,title,Title for your review:,G2 Review for G2 on G2,text_field
7147074,110787529,love,What do you like best about G2 Marketing Solutions?,G2 team was always helpful. They are responding to all the questions and are really interested in the success of the review gathering. Also platform itself is intuitive.,comment
7147074,110787665,hate,What do you dislike about G2 Marketing Solutions?,"A lot of reviews are being rejected, often for vague reasons. After reconsideration by the G2 team, they are getting approved. So there are a lot of mistakes in review approval procesess.",comment
7147074,110787738,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"G2 helped us build social proof by generating reviews and getting badges. We use them to show on our website, and social media and prove that our users love us.",comment
7147074,110787744,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms']",categories
7147074,110787752,company,At which organization did you most recently use G2 Marketing Solutions?,Juno Journey,text_field
7147074,110787784,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7147074,110787795,industry,What is your industry when using this product?,Information Technology and Services,dropdown
7147074,110787797,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7147296,110792043,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7147296,110792096,title,Title for your review:,International review platform with great support,text_field
7147296,110792324,love,What do you like best about G2 Marketing Solutions?,"What we like best is the international visibility provided by the platform. Being on G2 really helps us increase our product's visibility on several markets and bring customer proof to convince our prospects. The support team is also very reactive, always available and super helpful.",comment
7147296,110792398,hate,What do you dislike about G2 Marketing Solutions?,It would be great to be able to access the tracking links results directly in the platform,comment
7147296,110792775,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,We're expanding our visibility on all markets and collecting users' feedback to improve our product and bring proof to our future clients,comment
7147296,110792799,categories,For which purposes do you use G2 Marketing Solutions?,['Technology Review Platforms'],categories
7147296,110792826,company,At which organization did you most recently use G2 Marketing Solutions?,Didomi,text_field
7147296,110792865,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7147296,110792882,industry,What is your industry when using this product?,Computer Software,dropdown
7147296,110792889,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7147369,110793614,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,9.0,slider_nps
7147369,110793643,title,Title for your review:,"Easy to use, reliable with good support",text_field
7147369,110793734,love,What do you like best about G2 Marketing Solutions?,"The ease of use of the dashboard , the analytics and the customer support",comment
7147369,110793988,hate,What do you dislike about G2 Marketing Solutions?,I have noting to say on this subject at the moment.,comment
7147369,110794078,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,We can have a better understanding of our client's needs. Compare ourselves to our competitors in order to do better.,comment
7147369,110794095,categories,For which purposes do you use G2 Marketing Solutions?,['Technology Review Platforms'],categories
7147369,110794115,company,At which organization did you most recently use G2 Marketing Solutions?,DIDOMI,text_field
7147369,110794118,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7147369,110794137,industry,What is your industry when using this product?,Information Technology and Services,dropdown
7147369,110794143,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7148208,110809168,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,9.0,slider_nps
7148208,110809199,title,Title for your review:,An essential part within our marketing & growth strategy,text_field
7148208,110809208,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms', 'Buyer Intent Data Providers']",categories
7148208,110809218,company,At which organization did you most recently use G2 Marketing Solutions?,Spryker,text_field
7148208,110809220,company_size,What was your organization size when working with G2 Marketing Solutions?,Myself Only,dropdown
7148208,110809238,industry,What is your industry when using this product?,Computer Software,dropdown
7148208,110809244,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7148208,110809359,love,What do you like best about G2 Marketing Solutions?,G2 offers one of the most advanced backends and UX within the market of software review platforms. The platforms gives us tangible insights about our prospects while also providing competitor analysis and feedback for our product teams.,comment
7148208,110809447,hate,What do you dislike about G2 Marketing Solutions?,Certain capabilities demand either getting back to the corresponding CSM or take longer than they should in comparison to other tools. E.g. as campaign set-up or charging your account to incentivize reviews.,comment
7148208,110809560,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 is one of our brand and lead generation channels meant to educate prospects early in their buyer's journey. In addition it's a channel we use to capture unbiased feedback from our customer and partners.,comment
7150345,110846279,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,7.0,slider_nps
7150345,110846300,title,Title for your review:,"Great Affiliate Marketing Tool, Questionable Ranking Methodology",text_field
7150345,110846405,love,What do you like best about G2 Marketing Solutions?,"G2 has a very strong and well-established name within the SaaS 'affiliate' space and therefore has become a synonymous place for potential clients to research software solutions and explore comparisons between alternates. The backend CMS is well defined and offers great tools to track and monitor prospects from both an ABM and brand point of view. They also provide the all-important ""gamification"" or g2 badges that have become a representation of trust in the greater market.",comment
7150345,110846471,hate,What do you dislike about G2 Marketing Solutions?,"It's not one size fits all, and even though the g2 matrix has been developed in such a way that no matter where you are in the grid it is viewed as a 'positive' however this is not the case externally as all SaaS services would like to be in the leader quadrant if not the no. 1 spot. The challenge is that if your SaaS service is a niche product offering or a service that is expertise focused it can be extremely difficult to maintain and climb this 'ladder' effectively especially when past reviews are discounted negatively, despite the users and companies still actively using one's product.",comment
7150345,110847231,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Providing us more market exposure via search and affiliation as well as the opportunity to benchmark our product against that of the industry we operate within.,comment
7150345,110847236,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms', 'Buyer Intent Data Providers']",categories
7150345,110847262,company,At which organization did you most recently use G2 Marketing Solutions?,Omnia Retail,text_field
7150345,110847288,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7150345,110847295,industry,What is your industry when using this product?,Information Technology and Services,dropdown
7150345,110847302,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7150530,110849314,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7150530,110849354,title,Title for your review:,A great way differentiate and get market insights,text_field
7150530,110849381,love,What do you like best about G2 Marketing Solutions?,"The most powerful thing is the high number and quality of customer reviews about any B2B Software in the market. Also, it's great to sort the reviews by different filters. And finally, getting reports with quantitative information complements the qualitative info you get from reviews.",comment
7150530,110849392,hate,What do you dislike about G2 Marketing Solutions?,The User Interface can be hard to navigate. There are many tabs and it can be hard to remember just exactly what you need to click to find that report had opened the other day.,comment
7150530,110849441,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,It keeps the pulse on the B2B Software market. And it makes that information easy to digest through highly visual reports. There's no way you could get access to that level of detail in the market without G2.,comment
7150530,110849447,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms', 'Buyer Intent Data Providers']",categories
7150530,110849455,company,At which organization did you most recently use G2 Marketing Solutions?,Survicate,text_field
7150530,110849465,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7150530,110849499,industry,What is your industry when using this product?,Computer Software,dropdown
7150530,110849504,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7151560,110866283,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7151560,111097988,title,Title for your review:,Great marketing & sales tool with amazing support team!,text_field
7151560,111098398,love,What do you like best about G2 Marketing Solutions?,"The tool helps you with brand credibility through the badges and discovers improvements in our product.
My CSM and RM have worked hard to help us drive our brand to the top.",comment
7151560,111098553,hate,What do you dislike about G2 Marketing Solutions?,"- Unclear algorithm on Market Presence
- No industry filter when it comes to category ranking",comment
7151560,111098564,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,It helps us with our overall branding and market presence,comment
7151560,111098566,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms', 'Buyer Intent Data Providers']",categories
7151560,111098568,company,At which organization did you most recently use G2 Marketing Solutions?,Ultimate,text_field
7151560,111098572,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7151560,111098611,industry,What is your industry when using this product?,Internet,dropdown
7151560,111098651,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7151733,110869621,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7151733,110869685,title,Title for your review:,The place to be to validate your brand!,text_field
7151733,110869827,love,What do you like best about G2 Marketing Solutions?,"It provides even the smallest SaaS companies with the validation they need to attract new leads, track competitors and minimise churn.",comment
7151733,110869873,hate,What do you dislike about G2 Marketing Solutions?,"Even the entry package is quite pricey, there is no real start-up offering.",comment
7151733,110870074,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 brings a modern twist to established analyst propositions from the likes of Gartner and Forrester and it's becoming just as prestigious.,comment
7151733,110870090,categories,For which purposes do you use G2 Marketing Solutions?,['Technology Review Platforms'],categories
7151733,110870122,company,At which organization did you most recently use G2 Marketing Solutions?,Conjura,text_field
7151733,110870171,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7151733,110870217,industry,What is your industry when using this product?,Information Technology and Services,dropdown
7151733,110870227,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7153589,110902837,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7153589,110903209,title,Title for your review:,Best place for collecting customer feedback and best support ever,text_field
7153589,110927243,love,What do you like best about G2 Marketing Solutions?,"I like using the G2 platform because the panel is sleek and smart to navigate; I can easily find all the grids, statistics and new reviews to check. Gathering customer feedback is crucial, and with G2, it's fast and efficient. Whenever I need support and ask CSM Michael Lydon or RM Charlie Albuery for help, I'm impressed by how they fast respond and listen to all my requests. I think they truly know that it is all about relationship and support.",comment
7153589,110927452,hate,What do you dislike about G2 Marketing Solutions?,Nothing to complain about for now. Everything looks clear to me from the implementation til now.,comment
7153589,110927473,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 helps us to gather important feedback from our customers. We listen to our users and constantly want to improve our creative collaboration tool. Requested customers admit that the reviewing process with g2 is quick and accessible.,comment
7153589,110927633,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Buyer Intent Data Providers']",categories
7153589,110927643,employment_position,At which organization did you most recently use G2 Marketing Solutions?,Ziflow,employment_position
7153589,110927650,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7153589,110927672,industry,What is your industry when using this product?,Computer Software,dropdown
7153589,110927673,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7154141,114860665,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7154141,114860699,title,Title for your review:,G2 marketing solutions are awesome,text_field
7154141,114860883,love,What do you like best about G2 Marketing Solutions?,"Product profiling, reviews, the amount of due diligence in authenticating user feedback, and how G2 researches products and publishes reports using state of the art algorithm. G2 got a fantastic team and is very responsive and helpful.",comment
7154141,114860925,hate,What do you dislike about G2 Marketing Solutions?,"No dislike as such. However, if you provide billing in country-specific currencies in the future, that would be great.",comment
7154141,114860968,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Sourcing, collating, user-driven content based on original feedback and also showcasing the same to prospects and customers with its originality.",comment
7154141,114860969,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms']",categories
7154141,114860975,company,At which organization did you most recently use G2 Marketing Solutions?,Greytip Software Private Limited,text_field
7154141,114860987,company_size,What was your organization size when working with G2 Marketing Solutions?,201-500 employees,dropdown
7154141,114860990,industry,What is your industry when using this product?,Information Technology and Services,dropdown
7154141,114860991,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7155408,110932689,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7155408,111563338,title,Title for your review:,A great way to gain trust and recognition for SaaS companies,text_field
7155408,111563512,love,What do you like best about G2 Marketing Solutions?,"The best thing about G2 is the trust they have built with their own audience. When leads discover our service on G2, we can tell there is more going on than mere product/feature comparison. Unlike similar services, G2 is clearly regarded as a trusted advisor and an authority when it comes to researching software.",comment
7155408,111563591,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"G2 is giving our prospects a trusted and fair space where to gather information, compare features, understand product differences. It's also providing good collateral for our sales team and useful intent data for our marketing team.",comment
7155408,111563598,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms', 'Buyer Intent Data Providers']",categories
7155408,111563658,hate,What do you dislike about G2 Marketing Solutions?,There is nothing I particularly dislike about G2,comment
7155408,111563660,company,At which organization did you most recently use G2 Marketing Solutions?,Leapsome,text_field
7155408,111563744,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7155408,111563792,industry,What is your industry when using this product?,Human Resources,dropdown
7155408,111563924,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7160931,111009054,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7160931,111009072,title,Title for your review:,it's a great platform and Customer Success Manager is great !,text_field
7160931,111009235,love,What do you like best about G2 Marketing Solutions?,"A great Customer Success Manager, consistently rapid in replying to my issues or questions, which is really helpful.",comment
7160931,111009397,hate,What do you dislike about G2 Marketing Solutions?,I have been happy with the service provided so far and nothing to dislike for the moment,comment
7160931,111009406,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Help companies' visibility in this competitive market to show they deliver an excellent service and offer solutions to their clients,comment
7160931,111009449,categories,For which purposes do you use G2 Marketing Solutions?,['Technology Review Platforms'],categories
7160931,111009458,company,At which organization did you most recently use G2 Marketing Solutions?,-,text_field
7160931,111009459,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7160931,111009467,product_role,What is your primary role when using G2 Marketing Solutions?,User,dropdown
7160931,111009487,business_partner,Are you affiliated with the product you are reviewing or the company that makes it?,No,dropdown
7164670,111067516,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7164670,111067533,title,Title for your review:,We love working with G2!,text_field
7164670,111067623,love,What do you like best about G2 Marketing Solutions?,The best part of working with G2 is having a dedicated team to meet with every month. They always have helpful insights and tips to share to help us optimize our profile and drive more traffic to our product page.,comment
7164670,111067736,hate,What do you dislike about G2 Marketing Solutions?,"Getting recognized on G2 as a small company can be difficult. There's a big emphasis on the number of new reviews per quarter, and you have to reach a certain amount to be included in their reports.",comment
7164670,111068052,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Being able to point to genuine user reviews and provide comparisons with other products on G2 is extremely valuable and a huge time saver. There are also multiple opportunities for lead gen which is always great!,comment
7164670,111068071,categories,For which purposes do you use G2 Marketing Solutions?,['Technology Review Platforms'],categories
7164670,111068089,employment_position,At which organization did you most recently use G2 Marketing Solutions?,emfluence,employment_position
7164670,111068249,company_size,What was your organization size when working with G2 Marketing Solutions?,11-50 employees,dropdown
7164670,111068269,industry,What is your industry when using this product?,Marketing and Advertising,dropdown
7164670,111068277,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7166899,111103686,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,9.0,slider_nps
7166899,111103699,title,Title for your review:,Reliable support,text_field
7166899,111103707,love,What do you like best about G2 Marketing Solutions?,Unique ideas for generating reviews with plenty of examples and research to back them up.,comment
7166899,111103715,hate,What do you dislike about G2 Marketing Solutions?,"Probably don't need so many check-ins with the account reps. I know they're just doing their jobs, but it can seem unnecessary at times.",comment
7166899,111103717,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Creating a more robust G2 presence is helping us get more people to our page and grow our brand awareness against competitors.,comment
7166899,111103720,categories,For which purposes do you use G2 Marketing Solutions?,['Online Reputation Management'],categories
7166899,111103731,company,At which organization did you most recently use G2 Marketing Solutions?,Global Shares,text_field
7166899,111103736,company_size,What was your organization size when working with G2 Marketing Solutions?,"501-1,000 employees",dropdown
7166899,111103741,industry,What is your industry when using this product?,Financial Services,dropdown
7166899,111103744,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7166918,111104003,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7166918,111104086,title,Title for your review:,Great experience working with G2,text_field
7166918,111104139,love,What do you like best about G2 Marketing Solutions?,"G2 gives me insightful data about our customers and competition and helps us develop our marketing and sales strategies. It also increases our visibility. Working with our customer success managers Mark Landey and Henry Dann is a pleasure, they are very friendly, professional and knowledgeable.",comment
7166918,111104375,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 increases our visibility and helps us develop our marketing and sales strategies,comment
7166918,111104399,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms', 'Buyer Intent Data Providers']",categories
7166918,111104414,company,At which organization did you most recently use G2 Marketing Solutions?,eversign,text_field
7166918,111104421,company_size,What was your organization size when working with G2 Marketing Solutions?,11-50 employees,dropdown
7166918,111104439,industry,What is your industry when using this product?,Information Technology and Services,dropdown
7166918,111104447,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7166918,111104457,business_partner,Are you affiliated with the product you are reviewing or the company that makes it?,No,dropdown
7167020,111105681,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7167020,111105696,title,Title for your review:,G2 provides actionable intent data for our sales team,text_field
7167020,111105740,love,What do you like best about G2 Marketing Solutions?,"The intent and buyer alerts around competition are amazing , our sales team jumps on these and begins messaging around this intent data and get amazing responses.",comment
7167020,111105790,hate,What do you dislike about G2 Marketing Solutions?,"so far nothing hasn't worked that we have implemented, our customer support team is full of great advice and best practices",comment
7167020,111105828,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 is getting us to the mid market and giving our users the ability to speak to their peers for us. We also love the intent data so we have some idea of what orgs are searching prior to starting a project,comment
7167020,111105831,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms', 'Buyer Intent Data Providers']",categories
7167020,111105836,company,At which organization did you most recently use G2 Marketing Solutions?,Coralogix,text_field
7167020,111105849,company_size,What was your organization size when working with G2 Marketing Solutions?,201-500 employees,dropdown
7167020,111105854,industry,What is your industry when using this product?,Computer Software,dropdown
7167020,111105857,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7167021,111105708,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,8.0,slider_nps
7167021,111105722,title,Title for your review:,Great for building consumer trust,text_field
7167021,111105778,love,What do you like best about G2 Marketing Solutions?,I like that G2 helps our brand to build consumer trust. Our relationship has been well taken care of by Will and Swati who continue to support our efforts as much as they can.,comment
7167021,111105825,hate,What do you dislike about G2 Marketing Solutions?,It's been difficult to track exactly how much G2 influences our deals but the data we do have to see who visit our G2 profile has been very helpful for how we react to hot leads.,comment
7167021,111105861,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,It's helping us to build consumer trust and utilise the reviews we review on our own website and social channels. We can shout about our product as much as we like but it's way better if leads hear it from brand who already use our platform.,comment
7167021,111105874,categories,For which purposes do you use G2 Marketing Solutions?,['Online Reputation Management'],categories
7167021,111105888,company,At which organization did you most recently use G2 Marketing Solutions?,Brandbassador,text_field
7167021,111105897,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7167021,111105902,industry,What is your industry when using this product?,Marketing and Advertising,dropdown
7167021,111105905,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7167708,111116318,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7167708,111116337,title,Title for your review:,The Tripadvisor of Software,text_field
7167708,111116406,love,What do you like best about G2 Marketing Solutions?,Is a great way to collect honest and unbias reviews of your product and service. You learn so much reading what your customers say about your product here.,comment
7167708,111116495,hate,What do you dislike about G2 Marketing Solutions?,"Sometimes could be easier to go over the review form for the people reviewing it, but overall is a great tool.",comment
7167708,111116617,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Is helping us earn our spot in the tech market by valid reviews that new buyers can read and check. It also helps a lot with the Grid view to see how you do against the others in a graph.,comment
7167708,111116642,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms']",categories
7167708,111116664,company,At which organization did you most recently use G2 Marketing Solutions?,Plytix,text_field
7167708,111116736,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7167708,111116750,industry,What is your industry when using this product?,Information Technology and Services,dropdown
7167708,111116760,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7167737,111117097,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7167737,111117253,title,Title for your review:,Amazing customer success team,text_field
7167737,111117593,love,What do you like best about G2 Marketing Solutions?,"An nice tool for SaaS marketing! We display our verified reviews and awards on our website and marketing activities. The CSM team has been extremely helpful and responsive in supporting us with new ways to promote our brand and achievements, review campaigns, new category listings and any of our questions. So thank you, Mark, Henry and Matt, for helping us become a leader in our category!",comment
7167737,111118499,hate,What do you dislike about G2 Marketing Solutions?,"1. The way the market presence score is calculated. You can work and work and work on reviews, but if a competitor has worse reviews and better alexa score, they are going to be higher in the list.
2. We cannot find the value of buyer intent. Results seem too generic for the cost of this.",comment
7167737,111119288,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Having a well-known third-party platform for reviews that the prospecting audience can visit to discover our solution or check how we stack up against our competitors.,comment
7167737,111119323,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms', 'Buyer Intent Data Providers']",categories
7167737,111119345,employment_position,At which organization did you most recently use G2 Marketing Solutions?,LearnWorlds,employment_position
7167737,111119421,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7167737,111119462,industry,What is your industry when using this product?,E-Learning,dropdown
7167737,111119476,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7169142,111141968,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7169142,111144762,title,Title for your review:,An amazing review partner!,text_field
7169142,111144843,love,What do you like best about G2 Marketing Solutions?,"I love their fantastic account management support team. They patiently answer all my questions, send me tons of resources and provide brainstorming and strategy support.",comment
7169142,111144892,hate,What do you dislike about G2 Marketing Solutions?,"The online site has a ton of helpful information, but the menu navigation names and sub-menus are not always the easiest to navigate. I log in often, and sometimes, it still takes a bit to remember where to go to find exactly what I need.",comment
7169142,111145090,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"Our company was focused on building brand awareness, customer advocacy and gauging customer feedback. We've already seen some lead flow, social engagement and SECO performance with G2.",comment
7169142,111145097,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms']",categories
7169142,111145110,company,At which organization did you most recently use G2 Marketing Solutions?,illumin powered by AcuityAds,text_field
7169142,111145112,company_size,What was your organization size when working with G2 Marketing Solutions?,201-500 employees,dropdown
7169142,111145135,industry,What is your industry when using this product?,Marketing and Advertising,dropdown
7169142,111145139,current_user,Are you a current user of G2 Marketing Solutions?,No,dropdown
7184476,111312732,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,9.0,slider_nps
7184476,111312737,title,Title for your review:,Professional and user-friendly,text_field
7184476,111313463,love,What do you like best about G2 Marketing Solutions?,Gain visibility and authentic reviews from people who've used the software,comment
7184476,111313467,hate,What do you dislike about G2 Marketing Solutions?,Some stakeholders do not know about the platform and can be hesitant to share reviews,comment
7184476,111313493,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"In my role as Head of People Growth, the reviews contribute greatly to our brand as an employer",comment
7184476,111313495,categories,For which purposes do you use G2 Marketing Solutions?,['Online Reputation Management'],categories
7184476,111313501,company,At which organization did you most recently use G2 Marketing Solutions?,Membrain,text_field
7184476,111313525,company_size,What was your organization size when working with G2 Marketing Solutions?,11-50 employees,dropdown
7184476,111313528,industry,What is your industry when using this product?,Computer Software,dropdown
7184476,111313530,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7184797,111315342,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,9.0,slider_nps
7184797,112268454,title,Title for your review:,"G2 delivers valuable insights, backed by an excellent Customer Success Team",text_field
7184797,112281783,love,What do you like best about G2 Marketing Solutions?,"G2 gives us a great platform to receive user feedback on our services, in the relevant categories, helping us to see how they stack up against competitors. The process is user friendly and gives us a great opportunity to respond to, and act on the feedback. The review moderation process is thorough, and integral to the credibility of the reviews, badges and rankings earned.

The Customer Success Team is awesome - always responsive and helpful. They provide great advice on better ways to use the platform, as well as the insights gained from the report data.",comment
7184797,112283974,hate,What do you dislike about G2 Marketing Solutions?,"The layout and structure of the information in the Admin section could be improved, for better clarity and quicker access.",comment
7184797,112284783,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"We value customer feedback and G2 gives our customers a reputable platform to share their feedback with us, and in doing so, with potential customers. This also gives us relevant insights on which areas to improve and build upon. This, in turn, has helped us build brand awareness and trust.

The widgets and badges for use on our site, and in marketing, have also been useful in adding extra credibility.",comment
7184797,112284989,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms', 'Buyer Intent Data Providers']",categories
7184797,112285012,employment_position,At which organization did you most recently use G2 Marketing Solutions?,amazee.io,employment_position
